Fecha;Hora;Gi;Ta;PFV
2015-1-1;1;0;17,6;0,00
2015-1-1;2;0;17,4;0,00
2015-1-1;3;0;17,2;0,00
2015-1-1;4;0;17;0,00
2015-1-1;5;0;16,7;0,00
2015-1-1;6;0;16,5;0,00
2015-1-1;7;0;16,3;0,00
2015-1-1;8;0;16,1;0,00
2015-1-1;9;15;16,6;3,35
2015-1-1;10;31;16,9;6,90
2015-1-1;11;258;18,4;54,89
2015-1-1;12;246;19,3;52,20
2015-1-1;13;392;20,2;80,73
2015-1-1;14;191;20,3;40,71
2015-1-1;15;137;20,2;29,48
2015-1-1;16;232;20,3;49,10
2015-1-1;17;34;19,7;7,46
2015-1-1;18;0;19,2;0,00
2015-1-1;19;0;18,8;0,00
2015-1-1;20;0;18,3;0,00
2015-1-1;21;0;17,9;0,00
2015-1-1;22;0;17,4;0,00
2015-1-1;23;0;17;0,00
2015-1-1;24;0;16,5;0,00
2015-1-2;1;0;16;0,00
2015-1-2;2;0;15,4;0,00
2015-1-2;3;0;14,8;0,00
2015-1-2;4;0;14,2;0,00
2015-1-2;5;0;13,6;0,00
2015-1-2;6;0;13;0,00
2015-1-2;7;0;12,4;0,00
2015-1-2;8;0;11,9;0,00
2015-1-2;9;204;14,3;44,70
2015-1-2;10;511;16,4;105,12
2015-1-2;11;377;17,1;79,10
2015-1-2;12;466;17,9;95,87
2015-1-2;13;690;18,8;135,68
2015-1-2;14;539;19,1;108,76
2015-1-2;15;630;19,3;124,91
2015-1-2;16;557;19,2;111,97
2015-1-2;17;175;18,1;37,81
2015-1-2;18;0;17,6;0,00
2015-1-2;19;0;17,1;0,00
2015-1-2;20;0;16,7;0,00
2015-1-2;21;0;16,2;0,00
2015-1-2;22;0;15,7;0,00
2015-1-2;23;0;15,2;0,00
2015-1-2;24;0;14,7;0,00
2015-1-3;1;0;14,4;0,00
2015-1-3;2;0;14,1;0,00
2015-1-3;3;0;13,8;0,00
2015-1-3;4;0;13,5;0,00
2015-1-3;5;0;13,3;0,00
2015-1-3;6;0;13;0,00
2015-1-3;7;0;12,7;0,00
2015-1-3;8;0;12,4;0,00
2015-1-3;9;243;15;52,71
2015-1-3;10;496;16,6;102,19
2015-1-3;11;705;18,2;138,70
2015-1-3;12;852;19,7;161,70
2015-1-3;13;973;20,9;179,13
2015-1-3;14;969;21,8;177,60
2015-1-3;15;786;22;149,11
2015-1-3;16;405;21,1;82,82
2015-1-3;17;150;19,8;32,27
2015-1-3;18;0;19,2;0,00
2015-1-3;19;0;18,5;0,00
2015-1-3;20;0;17,9;0,00
2015-1-3;21;0;17,2;0,00
2015-1-3;22;0;16,6;0,00
2015-1-3;23;0;15,9;0,00
2015-1-3;24;0;15,3;0,00
2015-1-4;1;0;14,5;0,00
2015-1-4;2;0;13,6;0,00
2015-1-4;3;0;12,8;0,00
2015-1-4;4;0;12;0,00
2015-1-4;5;0;11,1;0,00
2015-1-4;6;0;10,3;0,00
2015-1-4;7;0;9,5;0,00
2015-1-4;8;0;8,6;0,00
2015-1-4;9;239;11,2;52,86
2015-1-4;10;596;13,6;122,56
2015-1-4;11;636;14,9;128,97
2015-1-4;12;936;16,6;177,91
2015-1-4;13;899;17,4;171,31
2015-1-4;14;833;17,8;160,37
2015-1-4;15;674;17,6;133,79
2015-1-4;16;565;17;114,75
2015-1-4;17;295;15,8;63,19
2015-1-4;18;0;15,3;0,00
2015-1-4;19;0;14,7;0,00
2015-1-4;20;0;14,1;0,00
2015-1-4;21;0;13,5;0,00
2015-1-4;22;0;12,9;0,00
2015-1-4;23;0;12,4;0,00
2015-1-4;24;0;11,8;0,00
2015-1-5;1;0;11,4;0,00
2015-1-5;2;0;11;0,00
2015-1-5;3;0;10,6;0,00
2015-1-5;4;0;10,2;0,00
2015-1-5;5;0;9,8;0,00
2015-1-5;6;0;9,4;0,00
2015-1-5;7;0;9,1;0,00
2015-1-5;8;0;8,7;0,00
2015-1-5;9;235;11,3;51,98
2015-1-5;10;313;12,3;68,01
2015-1-5;11;667;14,1;135,08
2015-1-5;12;761;15,5;150,38
2015-1-5;13;961;16,9;181,48
2015-1-5;14;814;17,4;157,62
2015-1-5;15;646;17,4;129,03
2015-1-5;16;409;16,7;85,52
2015-1-5;17;256;15,7;55,22
2015-1-5;18;0;15,1;0,00
2015-1-5;19;0;14,6;0,00
2015-1-5;20;0;14,1;0,00
2015-1-5;21;0;13,5;0,00
2015-1-5;22;0;13;0,00
2015-1-5;23;0;12,5;0,00
2015-1-5;24;0;11,9;0,00
2015-1-6;1;0;11,4;0,00
2015-1-6;2;0;10,9;0,00
2015-1-6;3;0;10,3;0,00
2015-1-6;4;0;9,7;0,00
2015-1-6;5;0;9,2;0,00
2015-1-6;6;0;8,6;0,00
2015-1-6;7;0;8,1;0,00
2015-1-6;8;0;7,5;0,00
2015-1-6;9;311;10,3;68,27
2015-1-6;10;495;12;104,45
2015-1-6;11;796;14;157,56
2015-1-6;12;877;15,3;169,79
2015-1-6;13;1005;16,6;188,51
2015-1-6;14;976;17,3;183,36
2015-1-6;15;840;17,4;161,86
2015-1-6;16;576;16,8;116,88
2015-1-6;17;220;15,4;47,81
2015-1-6;18;0;14,8;0,00
2015-1-6;19;0;14,3;0,00
2015-1-6;20;0;13,8;0,00
2015-1-6;21;0;13,2;0,00
2015-1-6;22;0;12,7;0,00
2015-1-6;23;0;12,2;0,00
2015-1-6;24;0;11,6;0,00
2015-1-7;1;0;11,2;0,00
2015-1-7;2;0;10,7;0,00
2015-1-7;3;0;10,2;0,00
2015-1-7;4;0;9,7;0,00
2015-1-7;5;0;9,2;0,00
2015-1-7;6;0;8,7;0,00
2015-1-7;7;0;8,2;0,00
2015-1-7;8;0;7,7;0,00
2015-1-7;9;287;10,6;63,16
2015-1-7;10;607;12,8;125,10
2015-1-7;11;710;14,3;142,53
2015-1-7;12;925;15,9;176,88
2015-1-7;13;994;17;186,41
2015-1-7;14;930;17,5;176,07
2015-1-7;15;762;17,5;148,91
2015-1-7;16;606;17;122,18
2015-1-7;17;280;15,6;60,18
2015-1-7;18;0;15,1;0,00
2015-1-7;19;0;14,5;0,00
2015-1-7;20;0;14;0,00
2015-1-7;21;0;13,4;0,00
2015-1-7;22;0;12,9;0,00
2015-1-7;23;0;12,3;0,00
2015-1-7;24;0;11,8;0,00
2015-1-8;1;0;11,3;0,00
2015-1-8;2;0;10,8;0,00
2015-1-8;3;0;10,3;0,00
2015-1-8;4;0;9,8;0,00
2015-1-8;5;0;9,2;0,00
2015-1-8;6;0;8,7;0,00
2015-1-8;7;0;8,2;0,00
2015-1-8;8;0;7,7;0,00
2015-1-8;9;166;9,8;37,40
2015-1-8;10;540;12,3;112,89
2015-1-8;11;626;13,7;127,98
2015-1-8;12;815;15,1;159,80
2015-1-8;13;534;15,4;109,98
2015-1-8;14;675;15,8;135,27
2015-1-8;15;662;15,9;132,91
2015-1-8;16;519;15,4;107,17
2015-1-8;17;274;14,4;59,31
2015-1-8;18;0;13,9;0,00
2015-1-8;19;0;13,3;0,00
2015-1-8;20;0;12,8;0,00
2015-1-8;21;0;12,3;0,00
2015-1-8;22;0;11,7;0,00
2015-1-8;23;0;11,2;0,00
2015-1-8;24;0;10,7;0,00
2015-1-9;1;0;10,2;0,00
2015-1-9;2;0;9,8;0,00
2015-1-9;3;0;9,4;0,00
2015-1-9;4;0;8,9;0,00
2015-1-9;5;0;8,5;0,00
2015-1-9;6;0;8;0,00
2015-1-9;7;0;7,6;0,00
2015-1-9;8;0;7,2;0,00
2015-1-9;9;205;9,3;46,01
2015-1-9;10;462;11,2;98,44
2015-1-9;11;532;12,5;111,26
2015-1-9;12;876;14,2;170,67
2015-1-9;13;880;15,2;170,37
2015-1-9;14;801;15,7;156,94
2015-1-9;15;514;15,6;106,12
2015-1-9;16;466;15;97,32
2015-1-9;17;222;13,9;48,59
2015-1-9;18;0;13,4;0,00
2015-1-9;19;0;12,9;0,00
2015-1-9;20;0;12,4;0,00
2015-1-9;21;0;11,9;0,00
2015-1-9;22;0;11,4;0,00
2015-1-9;23;0;10,9;0,00
2015-1-9;24;0;10,5;0,00
2015-1-10;1;0;10;0,00
2015-1-10;2;0;9,5;0,00
2015-1-10;3;0;9;0,00
2015-1-10;4;0;8,5;0,00
2015-1-10;5;0;8;0,00
2015-1-10;6;0;7,5;0,00
2015-1-10;7;0;7;0,00
2015-1-10;8;0;6,5;0,00
2015-1-10;9;280;9,4;62,05
2015-1-10;10;559;11,2;117,14
2015-1-10;11;792;13,1;157,65
2015-1-10;12;952;14,7;182,34
2015-1-10;13;1000;15,8;188,61
2015-1-10;14;955;16,4;181,06
2015-1-10;15;800;16,4;156,18
2015-1-10;16;578;15,8;117,87
2015-1-10;17;175;14,3;38,53
2015-1-10;18;0;13,9;0,00
2015-1-10;19;0;13,4;0,00
2015-1-10;20;0;13;0,00
2015-1-10;21;0;12,5;0,00
2015-1-10;22;0;12,1;0,00
2015-1-10;23;0;11,6;0,00
2015-1-10;24;0;11,2;0,00
2015-1-11;1;0;10,8;0,00
2015-1-11;2;0;10,5;0,00
2015-1-11;3;0;10,2;0,00
2015-1-11;4;0;9,8;0,00
2015-1-11;5;0;9,5;0,00
2015-1-11;6;0;9,2;0,00
2015-1-11;7;0;8,8;0,00
2015-1-11;8;0;8,5;0,00
2015-1-11;9;142;10,4;32,03
2015-1-11;10;457;12,5;96,82
2015-1-11;11;490;13,7;102,59
2015-1-11;12;650;14,9;131,48
2015-1-11;13;763;16;150,31
2015-1-11;14;888;16,9;170,04
2015-1-11;15;555;17;112,92
2015-1-11;16;339;16,3;71,89
2015-1-11;17;226;15,3;49,09
2015-1-11;18;0;14,6;0,00
2015-1-11;19;0;13,9;0,00
2015-1-11;20;0;13,2;0,00
2015-1-11;21;0;12,5;0,00
2015-1-11;22;0;11,8;0,00
2015-1-11;23;0;11,1;0,00
2015-1-11;24;0;10,4;0,00
2015-1-12;1;0;9,6;0,00
2015-1-12;2;0;8,8;0,00
2015-1-12;3;0;7,9;0,00
2015-1-12;4;0;7;0,00
2015-1-12;5;0;6,2;0,00
2015-1-12;6;0;5,3;0,00
2015-1-12;7;0;4,5;0,00
2015-1-12;8;0;3,6;0,00
2015-1-12;9;215;6;48,94
2015-1-12;10;533;8,1;113,97
2015-1-12;11;677;9,8;139,99
2015-1-12;12;890;11,4;175,62
2015-1-12;13;882;12,4;173,35
2015-1-12;14;859;12,9;169,09
2015-1-12;15;780;13,1;155,60
2015-1-12;16;482;12,4;101,73
2015-1-12;17;148;11;33,25
2015-1-12;18;0;10,6;0,00
2015-1-12;19;0;10,2;0,00
2015-1-12;20;0;9,8;0,00
2015-1-12;21;0;9,5;0,00
2015-1-12;22;0;9,1;0,00
2015-1-12;23;0;8,7;0,00
2015-1-12;24;0;8,3;0,00
2015-1-13;1;0;8,1;0,00
2015-1-13;2;0;7,9;0,00
2015-1-13;3;0;7,7;0,00
2015-1-13;4;0;7,5;0,00
2015-1-13;5;0;7,2;0,00
2015-1-13;6;0;7;0,00
2015-1-13;7;0;6,8;0,00
2015-1-13;8;0;6,6;0,00
2015-1-13;9;243;9,2;54,23
2015-1-13;10;522;11,1;110,14
2015-1-13;11;663;12,6;135,43
2015-1-13;12;654;13,6;133,11
2015-1-13;13;920;14,9;177,08
2015-1-13;14;660;15,2;133,05
2015-1-13;15;594;15,2;121,17
2015-1-13;16;305;14,4;65,68
2015-1-13;17;187;13,3;41,29
2015-1-13;18;0;12,8;0,00
2015-1-13;19;0;12,4;0,00
2015-1-13;20;0;12;0,00
2015-1-13;21;0;11,5;0,00
2015-1-13;22;0;11,1;0,00
2015-1-13;23;0;10,7;0,00
2015-1-13;24;0;10,2;0,00
2015-1-14;1;0;9,7;0,00
2015-1-14;2;0;9,3;0,00
2015-1-14;3;0;8,8;0,00
2015-1-14;4;0;8,3;0,00
2015-1-14;5;0;7,8;0,00
2015-1-14;6;0;7,3;0,00
2015-1-14;7;0;6,8;0,00
2015-1-14;8;0;6,3;0,00
2015-1-14;9;220;8,7;49,40
2015-1-14;10;490;10,6;104,22
2015-1-14;11;749;12,5;150,75
2015-1-14;12;917;14,2;177,29
2015-1-14;13;931;15,2;178,53
2015-1-14;14;863;15,7;167,15
2015-1-14;15;709;15,7;141,29
2015-1-14;16;534;15,2;110,09
2015-1-14;17;104;13,8;23,22
2015-1-14;18;0;13,2;0,00
2015-1-14;19;0;12,7;0,00
2015-1-14;20;0;12,2;0,00
2015-1-14;21;0;11,6;0,00
2015-1-14;22;0;11,1;0,00
2015-1-14;23;0;10,5;0,00
2015-1-14;24;0;10;0,00
2015-1-15;1;0;9,5;0,00
2015-1-15;2;0;9;0,00
2015-1-15;3;0;8,4;0,00
2015-1-15;4;0;7,9;0,00
2015-1-15;5;0;7,4;0,00
2015-1-15;6;0;6,8;0,00
2015-1-15;7;0;6,3;0,00
2015-1-15;8;0;5,7;0,00
2015-1-15;9;202;8,4;45,55
2015-1-15;10;577;10,7;120,85
2015-1-15;11;564;11,9;117,66
2015-1-15;12;548;12,6;114,23
2015-1-15;13;625;13,2;128,13
2015-1-15;14;643;13,6;131,12
2015-1-15;15;664;13,8;134,76
2015-1-15;16;436;13,3;92,33
2015-1-15;17;249;12,2;54,71
2015-1-15;18;0;11,8;0,00
2015-1-15;19;0;11,4;0,00
2015-1-15;20;0;10,9;0,00
2015-1-15;21;0;10,5;0,00
2015-1-15;22;0;10;0,00
2015-1-15;23;0;9,6;0,00
2015-1-15;24;0;9,1;0,00
2015-1-16;1;0;8,8;0,00
2015-1-16;2;0;8,5;0,00
2015-1-16;3;0;8,2;0,00
2015-1-16;4;0;7,9;0,00
2015-1-16;5;0;7,6;0,00
2015-1-16;6;0;7,3;0,00
2015-1-16;7;0;7,1;0,00
2015-1-16;8;0;6,8;0,00
2015-1-16;9;124;8,6;28,29
2015-1-16;10;361;10,3;78,59
2015-1-16;11;741;12,6;149,27
2015-1-16;12;732;13,8;146,75
2015-1-16;13;870;14,8;169,13
2015-1-16;14;781;15,3;153,93
2015-1-16;15;597;15,4;121,59
2015-1-16;16;196;14,3;43,00
2015-1-16;17;209;13,3;45,98
2015-1-16;18;0;12,9;0,00
2015-1-16;19;0;12,5;0,00
2015-1-16;20;0;12,1;0,00
2015-1-16;21;0;11,8;0,00
2015-1-16;22;0;11,4;0,00
2015-1-16;23;0;11;0,00
2015-1-16;24;0;10,6;0,00
2015-1-17;1;0;10,2;0,00
2015-1-17;2;0;9,8;0,00
2015-1-17;3;0;9,4;0,00
2015-1-17;4;0;8,9;0,00
2015-1-17;5;0;8,5;0,00
2015-1-17;6;0;8,1;0,00
2015-1-17;7;0;7,6;0,00
2015-1-17;8;0;7,2;0,00
2015-1-17;9;225;9,7;50,24
2015-1-17;10;563;12;117,41
2015-1-17;11;766;13,8;152,62
2015-1-17;12;857;15,2;166,64
2015-1-17;13;928;16,2;177,05
2015-1-17;14;909;16,8;173,47
2015-1-17;15;757;16,9;148,56
2015-1-17;16;518;16,2;106,54
2015-1-17;17;297;15;63,85
2015-1-17;18;0;14,5;0,00
2015-1-17;19;0;14,1;0,00
2015-1-17;20;0;13,7;0,00
2015-1-17;21;0;13,2;0,00
2015-1-17;22;0;12,8;0,00
2015-1-17;23;0;12,4;0,00
2015-1-17;24;0;12;0,00
2015-1-18;1;0;11,6;0,00
2015-1-18;2;0;11,3;0,00
2015-1-18;3;0;10,9;0,00
2015-1-18;4;0;10,5;0,00
2015-1-18;5;0;10,2;0,00
2015-1-18;6;0;9,8;0,00
2015-1-18;7;0;9,5;0,00
2015-1-18;8;0;9,1;0,00
2015-1-18;9;196;11,4;43,61
2015-1-18;10;350;12,9;75,36
2015-1-18;11;589;14,5;120,70
2015-1-18;12;747;15,9;147,67
2015-1-18;13;798;16,9;155,41
2015-1-18;14;763;17,4;149,16
2015-1-18;15;702;17,6;138,63
2015-1-18;16;450;17,1;93,22
2015-1-18;17;81;15,9;17,97
2015-1-18;18;0;15,5;0,00
2015-1-18;19;0;15,1;0,00
2015-1-18;20;0;14,7;0,00
2015-1-18;21;0;14,3;0,00
2015-1-18;22;0;13,9;0,00
2015-1-18;23;0;13,5;0,00
2015-1-18;24;0;13,1;0,00
2015-1-19;1;0;12,8;0,00
2015-1-19;2;0;12,4;0,00
2015-1-19;3;0;12,1;0,00
2015-1-19;4;0;11,7;0,00
2015-1-19;5;0;11,4;0,00
2015-1-19;6;0;11;0,00
2015-1-19;7;0;10,7;0,00
2015-1-19;8;0;10,3;0,00
2015-1-19;9;256;13,3;55,88
2015-1-19;10;592;15,4;120,67
2015-1-19;11;751;17,1;147,38
2015-1-19;12;820;18,2;157,90
2015-1-19;13;839;19;160,26
2015-1-19;14;807;19,5;154,65
2015-1-19;15;575;19,3;115,15
2015-1-19;16;395;18,5;82,02
2015-1-19;17;87;17,2;19,16
2015-1-19;18;0;16,7;0,00
2015-1-19;19;0;16,3;0,00
2015-1-19;20;0;15,8;0,00
2015-1-19;21;0;15,3;0,00
2015-1-19;22;0;14,8;0,00
2015-1-19;23;0;14,3;0,00
2015-1-19;24;0;13,8;0,00
2015-1-20;1;0;13,3;0,00
2015-1-20;2;0;12,8;0,00
2015-1-20;3;0;12,3;0,00
2015-1-20;4;0;11,8;0,00
2015-1-20;5;0;11,3;0,00
2015-1-20;6;0;10,8;0,00
2015-1-20;7;0;10,3;0,00
2015-1-20;8;0;9,8;0,00
2015-1-20;9;280;13,2;60,91
2015-1-20;10;258;13,7;56,19
2015-1-20;11;605;15,4;123,04
2015-1-20;12;863;17;165,95
2015-1-20;13;866;18;165,50
2015-1-20;14;838;18,6;160,46
2015-1-20;15;594;18,6;119,00
2015-1-20;16;412;17,9;85,57
2015-1-20;17;207;16,7;44,80
2015-1-20;18;0;16,3;0,00
2015-1-20;19;0;15,8;0,00
2015-1-20;20;0;15,4;0,00
2015-1-20;21;0;14,9;0,00
2015-1-20;22;0;14,5;0,00
2015-1-20;23;0;14;0,00
2015-1-20;24;0;13,6;0,00
2015-1-21;1;0;13,2;0,00
2015-1-21;2;0;12,9;0,00
2015-1-21;3;0;12,5;0,00
2015-1-21;4;0;12,2;0,00
2015-1-21;5;0;11,8;0,00
2015-1-21;6;0;11,5;0,00
2015-1-21;7;0;11,1;0,00
2015-1-21;8;0;10,8;0,00
2015-1-21;9;301;14;64,99
2015-1-21;10;613;16,2;123,96
2015-1-21;11;740;17,7;145,04
2015-1-21;12;889;19;168,20
2015-1-21;13;973;20,1;179,97
2015-1-21;14;897;20,6;167,91
2015-1-21;15;574;20,3;114,36
2015-1-21;16;319;19,3;66,85
2015-1-21;17;116;17,9;25,34
2015-1-21;18;0;17,5;0,00
2015-1-21;19;0;17,1;0,00
2015-1-21;20;0;16,6;0,00
2015-1-21;21;0;16,2;0,00
2015-1-21;22;0;15,7;0,00
2015-1-21;23;0;15,3;0,00
2015-1-21;24;0;14,9;0,00
2015-1-22;1;0;14,4;0,00
2015-1-22;2;0;13,9;0,00
2015-1-22;3;0;13,5;0,00
2015-1-22;4;0;13;0,00
2015-1-22;5;0;12,6;0,00
2015-1-22;6;0;12,1;0,00
2015-1-22;7;0;11,7;0,00
2015-1-22;8;0;11,2;0,00
2015-1-22;9;199;13,7;43,77
2015-1-22;10;470;15,8;97,68
2015-1-22;11;737;17,7;144,53
2015-1-22;12;921;19,5;172,69
2015-1-22;13;1014;20,8;185,28
2015-1-22;14;984;21,6;180,03
2015-1-22;15;845;21,9;158,59
2015-1-22;16;594;21,3;117,27
2015-1-22;17;248;19,9;52,45
2015-1-22;18;0;19,2;0,00
2015-1-22;19;0;18,4;0,00
2015-1-22;20;0;17,7;0,00
2015-1-22;21;0;17;0,00
2015-1-22;22;0;16,2;0,00
2015-1-22;23;0;15,5;0,00
2015-1-22;24;0;14,7;0,00
2015-1-23;1;0;14;0,00
2015-1-23;2;0;13,1;0,00
2015-1-23;3;0;12,3;0,00
2015-1-23;4;0;11,5;0,00
2015-1-23;5;0;10,7;0,00
2015-1-23;6;0;9,9;0,00
2015-1-23;7;0;9,1;0,00
2015-1-23;8;0;8,3;0,00
2015-1-23;9;309;11,8;67,36
2015-1-23;10;615;14,1;125,71
2015-1-23;11;692;15,5;138,47
2015-1-23;12;981;17,2;184,23
2015-1-23;13;1039;18,4;191,59
2015-1-23;14;972;19;180,97
2015-1-23;15;799;19;153,78
2015-1-23;16;449;18,1;92,55
2015-1-23;17;305;16,8;64,89
2015-1-23;18;0;16;0,00
2015-1-23;19;0;15,2;0,00
2015-1-23;20;0;14,4;0,00
2015-1-23;21;0;13,7;0,00
2015-1-23;22;0;12,9;0,00
2015-1-23;23;0;12,1;0,00
2015-1-23;24;0;11,3;0,00
2015-1-24;1;0;10,6;0,00
2015-1-24;2;0;9,9;0,00
2015-1-24;3;0;9,2;0,00
2015-1-24;4;0;8,4;0,00
2015-1-24;5;0;7,7;0,00
2015-1-24;6;0;7;0,00
2015-1-24;7;0;6,2;0,00
2015-1-24;8;0;5,5;0,00
2015-1-24;9;375;9,3;81,85
2015-1-24;10;641;11,6;132,14
2015-1-24;11;784;13,3;156,12
2015-1-24;12;786;14,3;155,62
2015-1-24;13;972;15,4;184,73
2015-1-24;14;940;15,9;179,24
2015-1-24;15;854;16,1;165,32
2015-1-24;16;594;15,4;121,04
2015-1-24;17;330;14;70,90
2015-1-24;18;0;13,4;0,00
2015-1-24;19;0;12,9;0,00
2015-1-24;20;0;12,3;0,00
2015-1-24;21;0;11,7;0,00
2015-1-24;22;0;11,1;0,00
2015-1-24;23;0;10,6;0,00
2015-1-24;24;0;10;0,00
2015-1-25;1;0;9,6;0,00
2015-1-25;2;0;9,1;0,00
2015-1-25;3;0;8,7;0,00
2015-1-25;4;0;8,3;0,00
2015-1-25;5;0;7,8;0,00
2015-1-25;6;0;7,4;0,00
2015-1-25;7;0;7;0,00
2015-1-25;8;0;6,5;0,00
2015-1-25;9;348;10,3;75,93
2015-1-25;10;578;12,4;119,98
2015-1-25;11;631;13,7;128,88
2015-1-25;12;582;14,4;119,47
2015-1-25;13;818;15,4;160,04
2015-1-25;14;879;16,1;169,36
2015-1-25;15;836;16,4;162,11
2015-1-25;16;635;16;128,04
2015-1-25;17;345;14,8;73,64
2015-1-25;18;0;14,3;0,00
2015-1-25;19;0;13,9;0,00
2015-1-25;20;0;13,5;0,00
2015-1-25;21;0;13,1;0,00
2015-1-25;22;0;12,7;0,00
2015-1-25;23;0;12,3;0,00
2015-1-25;24;0;11,8;0,00
2015-1-26;1;0;11,5;0,00
2015-1-26;2;0;11,3;0,00
2015-1-26;3;0;11;0,00
2015-1-26;4;0;10,8;0,00
2015-1-26;5;0;10,5;0,00
2015-1-26;6;0;10,2;0,00
2015-1-26;7;0;10;0,00
2015-1-26;8;0;10;0,00
2015-1-26;9;256;11,9;56,27
2015-1-26;10;488;13,9;102,10
2015-1-26;11;764;16,2;150,31
2015-1-26;12;927;18,2;174,90
2015-1-26;13;1001;19,8;184,46
2015-1-26;14;1018;21;185,65
2015-1-26;15;883;21,5;164,88
2015-1-26;16;621;21,2;122,06
2015-1-26;17;348;20,2;72,22
2015-1-26;18;0;18,6;0,00
2015-1-26;19;0;18,1;0,00
2015-1-26;20;0;17,5;0,00
2015-1-26;21;0;17;0,00
2015-1-26;22;0;16,5;0,00
2015-1-26;23;0;15,9;0,00
2015-1-26;24;0;15,4;0,00
2015-1-27;1;0;14,7;0,00
2015-1-27;2;0;14;0,00
2015-1-27;3;0;13,3;0,00
2015-1-27;4;0;12,6;0,00
2015-1-27;5;0;12;0,00
2015-1-27;6;0;11,3;0,00
2015-1-27;7;0;10,6;0,00
2015-1-27;8;0;10,6;0,00
2015-1-27;9;258;12,5;56,52
2015-1-27;10;645;15,1;130,45
2015-1-27;11;741;16,9;145,85
2015-1-27;12;896;18,5;169,77
2015-1-27;13;820;19,5;156,75
2015-1-27;14;785;20,1;150,55
2015-1-27;15;346;19,7;72,02
2015-1-27;16;183;18,8;39,35
2015-1-27;17;131;17,8;28,56
2015-1-27;18;0;16,6;0,00
2015-1-27;19;0;16;0,00
2015-1-27;20;0;15,5;0,00
2015-1-27;21;0;15;0,00
2015-1-27;22;0;14,5;0,00
2015-1-27;23;0;13,9;0,00
2015-1-27;24;0;13,4;0,00
2015-1-28;1;0;12,8;0,00
2015-1-28;2;0;12,2;0,00
2015-1-28;3;0;11,5;0,00
2015-1-28;4;0;10,9;0,00
2015-1-28;5;0;10,3;0,00
2015-1-28;6;0;9,7;0,00
2015-1-28;7;0;9;0,00
2015-1-28;8;0;9;0,00
2015-1-28;9;275;10,9;60,55
2015-1-28;10;528;12,9;110,27
2015-1-28;11;559;14,5;115,16
2015-1-28;12;796;16,2;155,68
2015-1-28;13;617;17;124,15
2015-1-28;14;599;17,5;120,60
2015-1-28;15;401;17,5;83,61
2015-1-28;16;165;16,7;35,96
2015-1-28;17;159;15,8;34,84
2015-1-28;18;0;14,6;0,00
2015-1-28;19;0;14,2;0,00
2015-1-28;20;0;13,7;0,00
2015-1-28;21;0;13,2;0,00
2015-1-28;22;0;12,7;0,00
2015-1-28;23;0;12,2;0,00
2015-1-28;24;0;11,8;0,00
2015-1-29;1;0;11,3;0,00
2015-1-29;2;0;10,8;0,00
2015-1-29;3;0;10,3;0,00
2015-1-29;4;0;9,8;0,00
2015-1-29;5;0;9,3;0,00
2015-1-29;6;0;8,8;0,00
2015-1-29;7;0;8,3;0,00
2015-1-29;8;10;8,6;2,32
2015-1-29;9;390;11;84,20
2015-1-29;10;672;13,6;136,33
2015-1-29;11;863;15,9;166,97
2015-1-29;12;939;17,6;177,36
2015-1-29;13;1061;19,1;194,00
2015-1-29;14;1030;20,1;188,38
2015-1-29;15;821;20,4;156,12
2015-1-29;16;398;19,5;82,18
2015-1-29;17;309;18,4;65,16
2015-1-29;18;9;16,8;2,01
2015-1-29;19;0;16,3;0,00
2015-1-29;20;0;15,8;0,00
2015-1-29;21;0;15,3;0,00
2015-1-29;22;0;14,7;0,00
2015-1-29;23;0;14,2;0,00
2015-1-29;24;0;13,7;0,00
2015-1-30;1;0;13,1;0,00
2015-1-30;2;0;12,5;0,00
2015-1-30;3;0;11,9;0,00
2015-1-30;4;0;11,3;0,00
2015-1-30;5;0;10,7;0,00
2015-1-30;6;0;10,1;0,00
2015-1-30;7;0;9,5;0,00
2015-1-30;8;7;9,8;1,62
2015-1-30;9;318;11,7;69,25
2015-1-30;10;569;13,9;117,38
2015-1-30;11;729;15,9;144,59
2015-1-30;12;629;17,1;126,22
2015-1-30;13;872;18,4;166,08
2015-1-30;14;920;19,3;172,73
2015-1-30;15;798;19,8;152,93
2015-1-30;16;364;19,1;75,76
2015-1-30;17;231;18;49,47
2015-1-30;18;9;16,7;2,01
2015-1-30;19;0;16,3;0,00
2015-1-30;20;0;15,9;0,00
2015-1-30;21;0;15,6;0,00
2015-1-30;22;0;15,2;0,00
2015-1-30;23;0;14,9;0,00
2015-1-30;24;0;14,5;0,00
2015-1-31;1;0;14,1;0,00
2015-1-31;2;0;13,8;0,00
2015-1-31;3;0;13,4;0,00
2015-1-31;4;0;13,1;0,00
2015-1-31;5;0;12,7;0,00
2015-1-31;6;0;12,4;0,00
2015-1-31;7;0;12;0,00
2015-1-31;8;7;12,3;1,60
2015-1-31;9;346;14,4;73,99
2015-1-31;10;620;16,8;124,82
2015-1-31;11;822;19;157,52
2015-1-31;12;979;21;179,92
2015-1-31;13;982;22,4;178,89
2015-1-31;14;762;22,9;144,48
2015-1-31;15;721;23,1;137,63
2015-1-31;16;481;22,6;96,26
2015-1-31;17;155;21,3;33,07
2015-1-31;18;10;19,8;2,20
2015-1-31;19;0;19,4;0,00
2015-1-31;20;0;19;0,00
2015-1-31;21;0;18,6;0,00
2015-1-31;22;0;18,2;0,00
2015-1-31;23;0;17,8;0,00
