Fecha;Hora;Gi;Ta;PFV
2015-3-28;17;174;13,5;38,46
2015-3-28;18;49;12,7;11,10
2015-3-28;19;9;11,9;2,06
2015-3-28;20;0;11,5;0,00
2015-3-28;21;0;11,1;0,00
2015-3-28;22;0;10,7;0,00
2015-3-28;23;0;10,3;0,00
2015-3-28;24;0;9,9;0,00
2015-3-29;1;0;9,5;0,00
2015-3-29;2;0;9,1;0,00
2015-3-29;3;0;8,7;0,00
2015-3-29;4;0;8,3;0,00
2015-3-29;5;0;7,9;0,00
2015-3-29;6;0;7,5;0,00
2015-3-29;7;19;8;4,42
2015-3-29;8;166;9,2;37,51
2015-3-29;9;273;10,4;60,28
2015-3-29;10;390;11,4;84,03
2015-3-29;11;333;12;72,23
2015-3-29;12;693;13,1;140,44
2015-3-29;13;681;14;137,64
2015-3-29;14;615;14,5;125,44
2015-3-29;15;650;14,9;131,48
2015-3-29;16;378;14,8;80,23
2015-3-29;17;346;14,6;73,91
2015-3-29;18;96;13,8;21,46
2015-3-29;19;19;12,9;4,32
2015-3-29;20;0;12,6;0,00
2015-3-29;21;0;12,2;0,00
2015-3-29;22;0;11,9;0,00
2015-3-29;23;0;11,5;0,00
2015-3-29;24;0;11,2;0,00
2015-3-30;1;0;11;0,00
2015-3-30;2;0;10,8;0,00
2015-3-30;3;0;10,5;0,00
2015-3-30;4;0;10,3;0,00
2015-3-30;5;0;10,1;0,00
2015-3-30;6;0;9,9;0,00
2015-3-30;7;19;10,4;4,37
2015-3-30;8;101;11,3;22,83
2015-3-30;9;254;12,5;55,68
2015-3-30;10;350;13,6;75,09
2015-3-30;11;477;14,7;99,58
2015-3-30;12;808;16,1;157,76
2015-3-30;13;601;16,8;121,41
2015-3-30;14;558;17,2;113,35
2015-3-30;15;644;17,7;128,47
2015-3-30;16;506;17,8;103,42
2015-3-30;17;223;17,3;47,99
2015-3-30;18;171;16,7;37,23
2015-3-30;19;23;15,9;5,15
2015-3-30;20;0;15,1;0,00
2015-3-30;21;0;14,3;0,00
2015-3-30;22;0;13,5;0,00
2015-3-30;23;0;12,7;0,00
2015-3-30;24;0;11,8;0,00
2015-3-31;1;0;10,9;0,00
2015-3-31;2;0;10;0,00
2015-3-31;3;0;9,1;0,00
2015-3-31;4;0;8,1;0,00
2015-3-31;5;0;7,2;0,00
2015-3-31;6;0;6,2;0,00
2015-3-31;7;20;6,7;4,68
2015-3-31;8;232;8,5;52,04
2015-3-31;9;330;9,5;72,50
2015-3-31;10;642;11,1;132,67
2015-3-31;11;346;11,4;75,11
2015-3-31;12;632;12,2;130,08
2015-3-31;13;429;12,4;91,37
2015-3-31;14;402;12,5;85,97
2015-3-31;15;266;12,3;58,25
2015-3-31;16;155;11,7;34,67
2015-3-31;17;184;11,2;41,06
2015-3-31;18;155;10,8;34,82
2015-3-31;19;14;10;3,23
2015-3-31;20;0;9,5;0,00
2015-3-31;21;0;9,1;0,00
2015-3-31;22;0;8,6;0,00
2015-3-31;23;0;8,1;0,00
2015-3-31;24;0;7,6;0,00
2015-4-1;1;0;7,3;0,00
2015-4-1;2;0;7,1;0,00
2015-4-1;3;0;6,8;0,00
2015-4-1;4;0;6,5;0,00
2015-4-1;5;0;6,2;0,00
2015-4-1;6;0;6;0,00
2015-4-1;7;19;6,4;4,45
2015-4-1;8;121;7,2;27,80
2015-4-1;9;145;7,7;33,11
2015-4-1;10;109;7,8;25,02
2015-4-1;11;221;8,2;49,73
2015-4-1;12;424;9;91,93
2015-4-1;13;621;9,8;129,67
2015-4-1;14;650;10,5;134,55
2015-4-1;15;171;10,2;38,42
2015-4-1;16;201;10,1;44,97
2015-4-1;17;300;10,1;66,04
2015-4-1;18;189;10;42,39
2015-4-1;19;19;9,5;4,39
2015-4-1;20;0;9;0,00
2015-4-1;21;0;8,6;0,00
2015-4-1;22;0;8,1;0,00
2015-4-1;23;0;7,7;0,00
2015-4-1;24;0;7,3;0,00
2015-4-2;1;0;6,8;0,00
2015-4-2;2;0;6,3;0,00
2015-4-2;3;0;5,8;0,00
2015-4-2;4;0;5,2;0,00
2015-4-2;5;0;4,7;0,00
2015-4-2;6;0;4,2;0,00
2015-4-2;7;8;4,3;1,90
2015-4-2;8;114;5;26,49
2015-4-2;9;288;5,9;64,82
2015-4-2;10;572;7;122,18
2015-4-2;11;856;8,2;172,91
2015-4-2;12;992;9,2;194,43
2015-4-2;13;916;9,8;181,47
2015-4-2;14;850;10,2;170,06
2015-4-2;15;820;10,4;164,77
2015-4-2;16;578;10,3;121,28
2015-4-2;17;426;10;91,88
2015-4-2;18;190;9,3;42,75
2015-4-2;19;17;8,5;3,95
2015-4-2;20;0;8,2;0,00
2015-4-2;21;0;8;0,00
2015-4-2;22;0;7,8;0,00
2015-4-2;23;0;7,5;0,00
2015-4-2;24;0;7,3;0,00
2015-4-3;1;0;7,4;0,00
2015-4-3;2;0;7,5;0,00
2015-4-3;3;0;7,6;0,00
2015-4-3;4;0;7,7;0,00
2015-4-3;5;0;7,7;0,00
2015-4-3;6;0;7,8;0,00
2015-4-3;7;10;8;2,33
2015-4-3;8;52;8,4;12,01
2015-4-3;9;175;9,2;39,49
2015-4-3;10;326;10,2;71,42
2015-4-3;11;587;11,3;122,35
2015-4-3;12;325;11,6;70,72
2015-4-3;13;465;12,1;98,58
2015-4-3;14;555;12,5;115,61
2015-4-3;15;316;12,6;68,53
2015-4-3;16;317;12,6;68,73
2015-4-3;17;132;12,2;29,56
2015-4-3;18;122;11,9;27,41
2015-4-3;19;19;11,3;4,35
2015-4-3;20;0;11,3;0,00
2015-4-3;21;0;11,3;0,00
2015-4-3;22;0;11,3;0,00
2015-4-3;23;0;11,3;0,00
2015-4-3;24;0;11,3;0,00
2015-4-4;1;0;11,3;0,00
2015-4-4;2;0;11,4;0,00
2015-4-4;3;0;11,4;0,00
2015-4-4;4;0;11,4;0,00
2015-4-4;5;0;11,5;0,00
2015-4-4;6;0;11,5;0,00
2015-4-4;7;16;11,8;3,66
2015-4-4;8;48;12,1;10,90
2015-4-4;9;60;12,3;13,59
2015-4-4;10;294;13,3;63,77
2015-4-4;11;602;14,6;123,01
2015-4-4;12;679;15,7;136,05
2015-4-4;13;666;16,4;133,25
2015-4-4;14;453;16,7;93,99
2015-4-4;15;599;17;120,92
2015-4-4;16;330;17;69,84
2015-4-4;17;161;16,6;35,13
2015-4-4;18;84;16,2;18,60
2015-4-4;19;16;15,6;3,59
2015-4-4;20;0;15,3;0,00
2015-4-4;21;0;15,1;0,00
2015-4-4;22;0;14,8;0,00
2015-4-4;23;0;14,6;0,00
2015-4-4;24;0;14,4;0,00
2015-4-5;1;0;14;0,00
2015-4-5;2;0;13,7;0,00
2015-4-5;3;0;13,3;0,00
2015-4-5;4;0;12,9;0,00
2015-4-5;5;0;12,6;0,00
2015-4-5;6;0;12,2;0,00
2015-4-5;7;13;12,4;2,96
2015-4-5;8;37;12,7;8,39
2015-4-5;9;45;12,8;10,19
2015-4-5;10;84;13;18,89
2015-4-5;11;134;13,3;29,84
2015-4-5;12;171;13,6;37,80
2015-4-5;13;86;13,5;19,28
2015-4-5;14;62;13,5;13,96
2015-4-5;15;18;13,2;4,09
2015-4-5;16;116;13,3;25,91
2015-4-5;17;67;13,3;15,08
2015-4-5;18;44;13,2;9,95
2015-4-5;19;4;13;0,91
2015-4-5;20;0;13;0,00
2015-4-5;21;0;13,1;0,00
2015-4-5;22;0;13,1;0,00
2015-4-5;23;0;13,2;0,00
2015-4-5;24;0;13,3;0,00
2015-4-6;1;0;13,4;0,00
2015-4-6;2;0;13,5;0,00
2015-4-6;3;0;13,6;0,00
2015-4-6;4;0;13,7;0,00
2015-4-6;5;0;13,8;0,00
2015-4-6;6;0;13,9;0,00
2015-4-6;7;14;14,2;3,17
2015-4-6;8;82;14,7;18,29
2015-4-6;9;63;14,8;14,09
2015-4-6;10;236;15,4;51,15
2015-4-6;11;153;15,6;33,59
2015-4-6;12;181;15,8;39,52
2015-4-6;13;106;15,8;23,43
2015-4-6;14;54;15,6;12,05
2015-4-6;15;10;15,3;2,25
2015-4-6;16;36;15,2;8,07
2015-4-6;17;62;15,2;13,84
2015-4-6;18;57;15,1;12,74
2015-4-6;19;21;15;4,72
2015-4-6;20;0;15;0,00
2015-4-6;21;0;14,9;0,00
2015-4-6;22;0;14,9;0,00
2015-4-6;23;0;14,9;0,00
2015-4-6;24;0;14,8;0,00
2015-4-7;1;0;14,7;0,00
2015-4-7;2;0;14,6;0,00
2015-4-7;3;0;14,5;0,00
2015-4-7;4;0;14,4;0,00
2015-4-7;5;0;14,3;0,00
2015-4-7;6;0;14,2;0,00
2015-4-7;7;1;14,2;0,23
2015-4-7;8;6;14,2;1,36
2015-4-7;9;24;14,4;5,41
2015-4-7;10;18;14,4;4,06
2015-4-7;11;51;14,5;11,45
2015-4-7;12;34;14,6;7,65
2015-4-7;13;62;14,7;13,88
2015-4-7;14;27;14,6;6,08
2015-4-7;15;22;14,6;4,96
2015-4-7;16;25;14,6;5,63
2015-4-7;17;3;14,5;0,68
2015-4-7;18;7;14,5;1,58
2015-4-7;19;0;14,4;0,00
2015-4-7;20;0;14,4;0,00
2015-4-7;21;0;14,3;0,00
2015-4-7;22;0;14,3;0,00
2015-4-7;23;0;14,2;0,00
2015-4-7;24;0;14,1;0,00
2015-4-8;1;0;13,3;0,00
2015-4-8;2;0;12,4;0,00
2015-4-8;3;0;11,6;0,00
2015-4-8;4;0;10,7;0,00
2015-4-8;5;0;9,8;0,00
2015-4-8;6;0;8,9;0,00
2015-4-8;7;26;9,7;5,99
2015-4-8;8;230;11,1;50,97
2015-4-8;9;499;12,6;104,90
2015-4-8;10;604;13,6;124,03
2015-4-8;11;813;14,7;159,82
2015-4-8;12;1008;15,8;189,83
2015-4-8;13;1037;16,6;193,30
2015-4-8;14;954;17,1;180,19
2015-4-8;15;896;17,3;170,93
2015-4-8;16;651;17,2;130,05
2015-4-8;17;466;16,8;96,42
2015-4-8;18;226;16;48,92
2015-4-8;19;23;14,9;5,18
2015-4-8;20;0;14,7;0,00
2015-4-8;21;0;14,4;0,00
2015-4-8;22;0;14,2;0,00
2015-4-8;23;0;13,9;0,00
2015-4-8;24;0;13,7;0,00
2015-4-9;1;0;13,8;0,00
2015-4-9;2;0;13,9;0,00
2015-4-9;3;0;14;0,00
2015-4-9;4;0;14,1;0,00
2015-4-9;5;0;14,2;0,00
2015-4-9;6;0;14,3;0,00
2015-4-9;7;15;14,6;3,38
2015-4-9;8;53;14,9;11,87
2015-4-9;9;64;15,1;14,29
2015-4-9;10;118;15,5;26,07
2015-4-9;11;150;15,8;32,92
2015-4-9;12;262;16,3;56,29
2015-4-9;13;188;16,6;40,84
2015-4-9;14;198;16,7;42,91
2015-4-9;15;148;16,8;32,33
2015-4-9;16;133;16,8;29,13
2015-4-9;17;49;16,6;10,89
2015-4-9;18;75;16,5;16,61
2015-4-9;19;12;16,2;2,69
2015-4-9;20;0;16;0,00
2015-4-9;21;0;15,9;0,00
2015-4-9;22;0;15,7;0,00
2015-4-9;23;0;15,5;0,00
2015-4-9;24;0;15,3;0,00
2015-4-10;1;0;15,1;0,00
2015-4-10;2;0;14,9;0,00
2015-4-10;3;0;14,8;0,00
2015-4-10;4;0;14,6;0,00
2015-4-10;5;0;14,4;0,00
2015-4-10;6;0;14,2;0,00
2015-4-10;7;24;14,6;5,41
2015-4-10;8;138;15,5;30,39
2015-4-10;9;144;15,9;31,62
2015-4-10;10;226;16,4;48,83
2015-4-10;11;619;17,6;124,11
2015-4-10;12;543;18,2;110,02
2015-4-10;13;261;18,3;55,52
2015-4-10;14;367;18,4;76,62
2015-4-10;15;94;18;20,60
2015-4-10;16;220;17,9;47,22
2015-4-10;17;107;17,6;23,44
2015-4-10;18;41;17,2;9,10
2015-4-10;19;0;16,8;0,00
2015-4-10;20;0;16,4;0,00
2015-4-10;21;0;15,9;0,00
2015-4-10;22;0;15,4;0,00
2015-4-10;23;0;15;0,00
2015-4-10;24;0;14,5;0,00
2015-4-11;1;0;13,7;0,00
2015-4-11;2;0;12,9;0,00
2015-4-11;3;0;12;0,00
2015-4-11;4;0;11,2;0,00
2015-4-11;5;0;10,4;0,00
2015-4-11;6;0;9,6;0,00
2015-4-11;7;28;10,2;6,44
2015-4-11;8;169;11,3;37,79
2015-4-11;9;187;11,8;41,59
2015-4-11;10;387;12,7;82,89
2015-4-11;11;608;13,8;124,63
2015-4-11;12;651;14,6;131,87
2015-4-11;13;726;15,3;144,54
2015-4-11;14;1026;16,3;191,99
2015-4-11;15;749;16,6;147,44
2015-4-11;16;518;16,6;106,31
2015-4-11;17;394;16,4;82,72
2015-4-11;18;166;15,7;36,35
2015-4-11;19;30;14,9;6,74
2015-4-11;20;0;14,4;0,00
2015-4-11;21;0;13,9;0,00
2015-4-11;22;0;13,4;0,00
2015-4-11;23;0;12,9;0,00
2015-4-11;24;0;12,4;0,00
2015-4-12;1;0;12,1;0,00
2015-4-12;2;0;11,7;0,00
2015-4-12;3;0;11,4;0,00
2015-4-12;4;0;11;0,00
2015-4-12;5;0;10,7;0,00
2015-4-12;6;0;10,3;0,00
2015-4-12;7;31;11,2;7,09
2015-4-12;8;88;11,6;19,91
2015-4-12;9;139;12;31,13
2015-4-12;10;68;11,9;15,41
2015-4-12;11;226;12,4;49,80
2015-4-12;12;217;12,7;47,82
2015-4-12;13;186;12,8;41,17
2015-4-12;14;297;13,1;64,45
2015-4-12;15;428;13,5;90,67
2015-4-12;16;315;13,7;67,95
2015-4-12;17;132;13,5;29,38
2015-4-12;18;59;13,2;13,31
2015-4-12;19;4;12,8;0,91
2015-4-12;20;0;12,5;0,00
2015-4-12;21;0;12,3;0,00
2015-4-12;22;0;12,1;0,00
2015-4-12;23;0;11,8;0,00
2015-4-12;24;0;11,6;0,00
2015-4-13;1;0;11,4;0,00
2015-4-13;2;0;11,2;0,00
2015-4-13;3;0;11,1;0,00
2015-4-13;4;0;10,9;0,00
2015-4-13;5;0;10,7;0,00
2015-4-13;6;0;10,5;0,00
2015-4-13;7;5;10,6;1,15
2015-4-13;8;135;11,7;30,29
2015-4-13;9;200;12,4;44,26
2015-4-13;10;343;13,2;73,83
2015-4-13;11;360;13,8;77,03
2015-4-13;12;383;14,2;81,47
2015-4-13;13;268;14,3;58,10
2015-4-13;14;75;13,8;16,82
2015-4-13;15;195;13,7;42,91
2015-4-13;16;256;13,8;55,74
2015-4-13;17;229;13,8;50,09
2015-4-13;18;36;13,4;8,14
2015-4-13;19;5;13;1,14
2015-4-13;20;0;12,8;0,00
2015-4-13;21;0;12,6;0,00
2015-4-13;22;0;12,3;0,00
2015-4-13;23;0;12,1;0,00
2015-4-13;24;0;11,9;0,00
2015-4-14;1;0;11,7;0,00
2015-4-14;2;0;11,5;0,00
2015-4-14;3;0;11,3;0,00
2015-4-14;4;0;11,1;0,00
2015-4-14;5;0;10,9;0,00
2015-4-14;6;0;10,7;0,00
2015-4-14;7;4;10,8;0,92
2015-4-14;8;62;11,3;14,10
2015-4-14;9;60;11,5;13,64
2015-4-14;10;101;11,8;22,78
2015-4-14;11;153;12,1;34,17
2015-4-14;12;91;12,2;20,52
2015-4-14;13;158;12,4;35,20
2015-4-14;14;167;12,5;37,14
2015-4-14;15;80;12,5;18,04
2015-4-14;16;70;12,4;15,82
2015-4-14;17;60;12,3;13,59
2015-4-14;18;42;12,1;9,55
2015-4-14;19;17;12;3,88
2015-4-14;20;0;11,8;0,00
2015-4-14;21;0;11,6;0,00
2015-4-14;22;0;11,3;0,00
2015-4-14;23;0;11,1;0,00
2015-4-14;24;0;10,9;0,00
2015-4-15;1;0;10,7;0,00
2015-4-15;2;0;10,5;0,00
2015-4-15;3;0;10,3;0,00
2015-4-15;4;0;10,2;0,00
2015-4-15;5;0;10;0,00
2015-4-15;6;0;9,8;0,00
2015-4-15;7;28;10,3;6,43
2015-4-15;8;27;10,3;6,21
2015-4-15;9;49;10,5;11,21
2015-4-15;10;97;10,8;21,99
2015-4-15;11;349;11,7;75,61
2015-4-15;12;302;12,2;65,78
2015-4-15;13;444;12,9;94,08
2015-4-15;14;323;13,2;69,76
2015-4-15;15;282;13,4;61,26
2015-4-15;16;81;13;18,22
2015-4-15;17;95;12,8;21,34
2015-4-15;18;105;12,6;23,57
2015-4-15;19;17;12,3;3,88
2015-4-15;20;0;12;0,00
2015-4-15;21;0;11,7;0,00
2015-4-15;22;0;11,5;0,00
2015-4-15;23;0;11,2;0,00
2015-4-15;24;0;10,9;0,00
2015-4-16;1;0;10,6;0,00
2015-4-16;2;0;10,3;0,00
2015-4-16;3;0;9,9;0,00
2015-4-16;4;0;9,6;0,00
2015-4-16;5;0;9,3;0,00
2015-4-16;6;0;8,9;0,00
2015-4-16;7;26;9,4;6,00
2015-4-16;8;216;11;48,00
2015-4-16;9;197;11,4;43,83
2015-4-16;10;223;11,7;49,33
2015-4-16;11;327;12,2;70,93
2015-4-16;12;640;13,1;130,93
2015-4-16;13;714;13,8;143,61
2015-4-16;14;571;14,2;117,57
2015-4-16;15;177;13,8;39,05
2015-4-16;16;281;13,7;60,96
2015-4-16;17;63;13,1;14,21
2015-4-16;18;112;12,8;25,09
2015-4-16;19;33;12,3;7,51
2015-4-16;20;0;11,9;0,00
2015-4-16;21;0;11,4;0,00
2015-4-16;22;0;11;0,00
2015-4-16;23;0;10,6;0,00
2015-4-16;24;0;10,1;0,00
2015-4-17;1;0;9,7;0,00
2015-4-17;2;0;9,2;0,00
2015-4-17;3;0;8,7;0,00
2015-4-17;4;0;8,2;0,00
2015-4-17;5;0;7,7;0,00
2015-4-17;6;0;7,2;0,00
2015-4-17;7;34;8,2;7,88
2015-4-17;8;120;8,8;27,37
2015-4-17;9;277;9,8;61,30
2015-4-17;10;336;10,5;73,38
2015-4-17;11;680;11,8;139,07
2015-4-17;12;674;12,7;137,34
2015-4-17;13;580;13,1;119,91
2015-4-17;14;680;13,6;137,76
2015-4-17;15;464;13,6;97,64
2015-4-17;16;427;13,6;90,42
2015-4-17;17;274;13,3;59,63
2015-4-17;18;152;12,8;33,84
2015-4-17;19;42;12,1;9,55
2015-4-17;20;0;11,5;0,00
2015-4-17;21;0;10,9;0,00
2015-4-17;22;0;10,4;0,00
2015-4-17;23;0;9,8;0,00
2015-4-17;24;0;9,2;0,00
2015-4-18;1;0;8,7;0,00
2015-4-18;2;0;8,3;0,00
2015-4-18;3;0;7,8;0,00
2015-4-18;4;0;7,3;0,00
2015-4-18;5;0;6,9;0,00
2015-4-18;6;0;6,4;0,00
2015-4-18;7;24;6,8;5,61
2015-4-18;8;108;7,6;24,82
2015-4-18;9;268;8,7;59,71
2015-4-18;10;241;9,2;53,80
2015-4-18;11;639;10,5;132,53
2015-4-18;12;716;11,6;145,65
2015-4-18;13;432;11,8;92,24
2015-4-18;14;744;12,5;149,87
2015-4-18;15;488;12,6;102,78
2015-4-18;16;397;12,6;84,93
2015-4-18;17;256;12,3;56,16
2015-4-18;18;153;11,8;34,22
2015-4-18;19;44;11,2;10,04
2015-4-18;20;0;10,7;0,00
2015-4-18;21;0;10,1;0,00
2015-4-18;22;0;9,6;0,00
2015-4-18;23;0;9,1;0,00
2015-4-18;24;0;8,5;0,00
2015-4-19;1;0;8,1;0,00
2015-4-19;2;0;7,6;0,00
2015-4-19;3;0;7,1;0,00
2015-4-19;4;0;6,6;0,00
2015-4-19;5;0;6,1;0,00
2015-4-19;6;0;5,7;0,00
2015-4-19;7;31;7;7,23
2015-4-19;8;233;8,5;52,26
2015-4-19;9;484;10;103,37
2015-4-19;10;685;11,3;140,34
2015-4-19;11;891;12,6;174,64
2015-4-19;12;1013;13,7;192,87
2015-4-19;13;1039;14,6;195,83
2015-4-19;14;1015;15,2;191,54
2015-4-19;15;893;15,4;172,28
2015-4-19;16;717;15,4;142,90
2015-4-19;17;484;15;100,76
2015-4-19;18;233;14,2;50,83
2015-4-19;19;31;13;7,03
2015-4-19;20;0;12,3;0,00
2015-4-19;21;0;11,5;0,00
2015-4-19;22;0;10,8;0,00
2015-4-19;23;0;10;0,00
2015-4-19;24;0;9,3;0,00
2015-4-20;1;0;8,7;0,00
2015-4-20;2;0;8;0,00
2015-4-20;3;0;7,4;0,00
2015-4-20;4;0;6,7;0,00
2015-4-20;5;0;6,1;0,00
2015-4-20;6;0;5,4;0,00
2015-4-20;7;40;6,8;9,32
2015-4-20;8;239;8,3;53,60
2015-4-20;9;429;9,5;92,71
2015-4-20;10;582;10,6;121,85
2015-4-20;11;827;11,8;164,73
2015-4-20;12;977;13;188,03
2015-4-20;13;1002;13,8;191,07
2015-4-20;14;978;14,4;186,71
2015-4-20;15;866;14,6;168,66
2015-4-20;16;661;14,6;133,65
2015-4-20;17;462;14,2;96,95
2015-4-20;18;198;13,4;43,62
2015-4-20;19;40;12,3;9,09
2015-4-20;20;0;11,7;0,00
2015-4-20;21;0;11;0,00
2015-4-20;22;0;10,4;0,00
2015-4-20;23;0;9,7;0,00
2015-4-20;24;0;9,1;0,00
2015-4-21;1;0;8,6;0,00
2015-4-21;2;0;8,2;0,00
2015-4-21;3;0;7,7;0,00
2015-4-21;4;0;7,2;0,00
2015-4-21;5;0;6,7;0,00
2015-4-21;6;0;6,2;0,00
2015-4-21;7;34;7,7;7,90
2015-4-21;8;187;8,7;42,21
2015-4-21;9;428;10,1;92,23
2015-4-21;10;643;11,5;132,58
2015-4-21;11;844;12,8;166,68
2015-4-21;12;971;13,9;186,14
2015-4-21;13;1035;14,8;195,01
2015-4-21;14;969;15,4;184,27
2015-4-21;15;854;15,6;165,78
2015-4-21;16;582;15,5;118,78
2015-4-21;17;493;15,2;102,37
2015-4-21;18;238;14,4;51,83
2015-4-21;19;34;13,4;7,69
2015-4-21;20;0;12,7;0,00
2015-4-21;21;0;12,1;0,00
2015-4-21;22;0;11,4;0,00
2015-4-21;23;0;10,7;0,00
2015-4-21;24;0;10,1;0,00
2015-4-22;1;0;9,6;0,00
2015-4-22;2;0;9,1;0,00
2015-4-22;3;0;8,5;0,00
2015-4-22;4;0;8;0,00
2015-4-22;5;0;7,5;0,00
2015-4-22;6;0;6,9;0,00
2015-4-22;7;41;7,9;9,51
2015-4-22;8;244;9,7;54,31
2015-4-22;9;498;11,4;105,35
2015-4-22;10;682;12,7;138,77
2015-4-22;11;846;13,9;166,02
2015-4-22;12;982;15;186,70
2015-4-22;13;1062;15,9;197,80
2015-4-22;14;953;16,4;180,75
2015-4-22;15;823;16,6;159,80
2015-4-22;16;583;16,4;118,40
2015-4-22;17;470;16;97,58
2015-4-22;18;242;15,2;52,45
2015-4-22;19;31;14,2;6,99
2015-4-22;20;0;13,4;0,00
2015-4-22;21;0;12,6;0,00
2015-4-22;22;0;11,8;0,00
2015-4-22;23;0;11;0,00
2015-4-22;24;0;10,2;0,00
2015-4-23;1;0;9,6;0,00
2015-4-23;2;0;8,9;0,00
2015-4-23;3;0;8,2;0,00
2015-4-23;4;0;7,5;0,00
2015-4-23;5;0;6,9;0,00
2015-4-23;6;0;6,2;0,00
2015-4-23;7;42;7,1;9,77
2015-4-23;8;167;8,2;37,91
2015-4-23;9;362;9,5;79,11
2015-4-23;10;638;11;132,00
2015-4-23;11;772;12,2;154,98
2015-4-23;12;885;13,2;173,08
2015-4-23;13;974;14,1;186,40
2015-4-23;14;978;14,7;186,40
2015-4-23;15;739;14,9;147,09
2015-4-23;16;651;14,9;131,66
2015-4-23;17;457;14,5;95,84
2015-4-23;18;220;13,8;48,19
2015-4-23;19;41;12,8;9,29
2015-4-23;20;0;12,4;0,00
2015-4-23;21;0;12;0,00
2015-4-23;22;0;11,6;0,00
2015-4-23;23;0;11,2;0,00
2015-4-23;24;0;10,8;0,00
2015-4-24;1;0;10,7;0,00
2015-4-24;2;0;10,6;0,00
2015-4-24;3;0;10,5;0,00
2015-4-24;4;0;10,3;0,00
2015-4-24;5;0;10,2;0,00
2015-4-24;6;0;10,1;0,00
2015-4-24;7;19;10,4;4,37
2015-4-24;8;78;11;17,72
2015-4-24;9;154;11,7;34,45
2015-4-24;10;284;12,5;61,95
2015-4-24;11;252;12,9;55,15
2015-4-24;12;183;13;40,49
2015-4-24;13;374;13,5;79,96
2015-4-24;14;233;13,6;50,98
2015-4-24;15;199;13,6;43,79
2015-4-24;16;220;13,7;48,22
2015-4-24;17;120;13,5;26,76
2015-4-24;18;59;13,2;13,31
2015-4-24;19;5;12,8;1,14
2015-4-24;20;0;12,2;0,00
2015-4-24;21;0;11,7;0,00
2015-4-24;22;0;11,2;0,00
2015-4-24;23;0;10,7;0,00
2015-4-24;24;0;10,2;0,00
2015-4-25;1;0;9,6;0,00
2015-4-25;2;0;9;0,00
2015-4-25;3;0;8,4;0,00
2015-4-25;4;0;7,8;0,00
2015-4-25;5;0;7,2;0,00
2015-4-25;6;0;6,6;0,00
2015-4-25;7;43;7,5;9,99
2015-4-25;8;188;8,8;42,41
2015-4-25;9;350;10;76,45
2015-4-25;10;611;11,4;126,75
2015-4-25;11;816;12,8;161,98
2015-4-25;12;851;13,7;167,03
2015-4-25;13;865;14,4;168,69
2015-4-25;14;835;14,9;163,29
2015-4-25;15;671;15;135,14
2015-4-25;16;552;14,9;113,62
2015-4-25;17;407;14,6;86,05
2015-4-25;18;213;13,9;46,69
2015-4-25;19;44;12,9;9,96
2015-4-25;20;0;12,3;0,00
2015-4-25;21;0;11,7;0,00
2015-4-25;22;0;11,1;0,00
2015-4-25;23;0;10,4;0,00
2015-4-25;24;0;9,8;0,00
2015-4-26;1;0;9,4;0,00
2015-4-26;2;0;8,8;0,00
2015-4-26;3;0;8,2;0,00
2015-4-26;4;0;7,6;0,00
2015-4-26;5;0;7;0,00
2015-4-26;6;0;6,4;0,00
2015-4-26;7;39;8,4;9,03
2015-4-26;8;216;9,9;48,25
2015-4-26;9;494;12;104,26
2015-4-26;10;717;13,8;144,14
2015-4-26;11;926;15,6;177,34
2015-4-26;12;1059;17;196,10
2015-4-26;13;1094;18,1;199,90
2015-4-26;14;1058;18,8;193,91
2015-4-26;15;949;19,1;177,38
2015-4-26;16;760;19;147,35
2015-4-26;17;518;18,3;105,37
2015-4-26;18;257;17,2;55,01
2015-4-26;19;36;15,5;8,06
2015-4-26;20;0;14,3;0,00
2015-4-26;21;0;13;0,00
2015-4-26;22;0;11,8;0,00
2015-4-26;23;0;10,5;0,00
2015-4-26;24;0;9,3;0,00
2015-4-27;1;0;8,8;0,00
2015-4-27;2;0;8,4;0,00
2015-4-27;3;0;7,9;0,00
2015-4-27;4;0;7,4;0,00
2015-4-27;5;0;7;0,00
2015-4-27;6;0;6,5;0,00
2015-4-27;7;46;7,8;10,66
2015-4-27;8;197;9,1;44,31
2015-4-27;9;472;10,8;100,60
2015-4-27;10;695;12,3;141,39
2015-4-27;11;862;13,7;168,84
2015-4-27;12;980;14,8;186,60
2015-4-27;13;1039;15,7;194,61
2015-4-27;14;1009;16,3;189,43
2015-4-27;15;919;16,7;175,14
2015-4-27;16;733;16,8;144,56
2015-4-27;17;459;16,3;95,33
2015-4-27;18;234;15,5;50,71
2015-4-27;19;33;14,5;7,43
2015-4-27;20;0;13,5;0,00
2015-4-27;21;0;12,6;0,00
2015-4-27;22;0;11,7;0,00
2015-4-27;23;0;10,8;0,00
2015-4-27;24;0;9,9;0,00
2015-4-28;1;0;9,1;0,00
2015-4-28;2;0;8,2;0,00
2015-4-28;3;0;7,3;0,00
2015-4-28;4;0;6,4;0,00
2015-4-28;5;0;5,5;0,00
2015-4-28;6;0;4,6;0,00
2015-4-28;7;48;6,8;11,18
2015-4-28;8;235;8;52,82
2015-4-28;9;443;9,2;95,65
2015-4-28;10;645;10,5;133,64
2015-4-28;11;837;11,7;166,50
2015-4-28;12;892;12,5;174,90
2015-4-28;13;963;13,3;185,51
